ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45806559,250,582.788167938931,7,643,2010,3,1,2,1.8,128000,4,0,1,1,0,14,12
45655972,8154,1750,5,696,2008,4,1,2,3.3,224629,6,0,0,1,0,12,12
45776010,5645,1685,6,177,1995,9,0,0,2,250000,4,1,2,1,0,2,4
45806483,9879,915,6,605,2014,4,1,1,3,179054,6,0,0,1,0,14,12
45786805,11604,1268,3,425,2012,3,0,2,1.5,76000,4,2,1,1,1,14,4
45784672,8781,2084,2,799,1997,6,0,1,2.5,200000,4,1,2,0,0,7,2
45809808,48566,831,7,145,2018,3,1,5,1.5,14570,4,0,1,1,0,1,4
45782198,19444,598.5,4,827,2015,3,1,5,1.6,116800,4,2,1,0,0,1,4
44570331,20385,779,7,279,2013,9,0,2,2.5,123932,4,0,1,1,0,7,8
45740609,13799,888.488372093023,7,643,2009,3,1,2,1.8,200000,6,2,1,1,0,7,6
45803536,9722,765,4,748,2015,9,1,4,2,413499,4,0,1,1,0,8,4
45812767,2509,934,7,268,2015,9,1,5,2.5,111936,4,0,1,1,0,14,12
45508836,13172,843,7,643,2008,3,0,2,1.5,93000,4,0,1,1,0,12,12
45771169,21953,781,7,268,2012,9,0,5,2.5,123546,4,0,1,1,0,12,0
45787265,14113,490,3,560,2011,3,0,2,1.3,140000,4,0,1,1,0,2,10
45733180,19416,707,4,748,2011,9,1,5,2,151727,4,0,1,1,0,1,4
45617735,392,781,7,268,2012,9,1,2,2.5,314373,4,0,1,1,0,7,12
45814613,7527,640,2,452,2013,3,0,5,2,179200,4,0,1,1,0,12,6
45787173,17405,582.788167938931,7,643,2010,3,0,2,1.8,200000,4,2,1,1,0,1,6
45764814,2352,503,3,425,2012,9,1,5,1.5,167158,4,0,1,1,0,7,0
45764557,9722,1268,7,145,2012,3,0,2,1.5,135000,4,0,1,1,1,12,2
45416131,17876,584,4,387,2014,9,0,5,1.8,61579,4,2,1,1,0,7,12
45797939,10349,585,7,643,2013,9,0,5,1.8,149000,4,0,1,1,0,1,0
45758119,862,2455,5,517,2008,4,1,5,2,263190,8,0,0,1,0,14,0
45660545,13328,1399,5,701,2010,4,1,2,3.5,186005,6,0,0,1,0,12,12
45524725,549,1077,7,220,2019,4,1,5,2,39221,4,0,1,1,0,7,12
45764212,53000,1266.6,2,630,2015,0,0,5,3.7,63000,6,2,2,0,0,11,8
45797681,19707,583,4,387,2011,9,1,5,1.6,76462,4,0,1,1,0,7,4
45773759,13485,862,3,405,2006,7,0,4,2.4,100000,4,0,1,1,1,1,6
45803503,11604,639,4,748,2014,9,1,4,2,346470,4,0,1,1,0,12,4
45618050,7997,1018,6,361,2011,9,1,1,3,273186,6,0,2,1,0,14,12
45802776,37580,891,4,733,2016,4,1,1,2,45156,4,0,1,1,0,1,4
45799911,8781,1434.33333333333,6,335,2001,9,0,1,2.2,295000,4,1,2,1,0,12,6
45790952,20385,1429.8433516297,6,14,2004,7,0,1,2.2,320070,4,0,1,1,0,2,2
45771430,13799,308,2,214,2014,3,0,2,1.8,0,4,0,1,1,0,14,0
45798332,5959,1047,4,387,2007,9,1,1,1.6,48606,4,0,1,1,0,1,4
45803605,16411,836,4,748,2010,9,1,5,2,201546,4,0,1,1,0,7,4
45796647,13485,1268,7,153,2012,3,0,2,1.5,134000,4,0,1,1,1,12,6
45772149,4234,753,4,748,2012,9,1,2,2.4,208627,4,0,1,1,0,1,0
45809323,20341,502,3,425,2013,3,1,2,1.5,92300,4,0,1,1,0,14,4
45764477,29793,1053,6,361,2014,9,1,1,3.5,219030,6,0,0,1,0,1,12
45770494,21953,792.627815866797,4,748,2012,9,1,2,2.4,47000,4,2,1,1,0,7,12
45772091,16308,1684.925,6,361,2005,9,1,5,3.5,111520,6,0,2,1,0,7,0
45803111,7683,640,4,748,2013,9,1,4,2,21500,4,0,1,1,0,12,4
45681851,17562,530,2,465,2013,9,0,5,1.6,130000,4,2,1,1,0,2,8
45533216,15681,704.859649122807,2,452,2014,3,1,5,2,160000,4,0,1,1,0,2,10
45807906,45473,788.140435835351,4,817,2017,4,0,5,1.6,11000,4,2,0,1,1,1,12
45658673,627,1360,5,516,2013,9,1,5,4.6,243467,8,0,0,1,0,14,0
45763175,251,490,3,560,2011,3,1,2,1.3,216858,4,0,1,1,0,7,0
45804530,22063,836,4,817,2010,4,1,1,2,167512,4,0,1,1,0,7,4
45766721,23207,607,7,268,2019,9,1,2,2.5,30504,4,0,1,1,0,12,12
45642562,18189,1620,7,680,2006,4,0,1,2.2,198000,4,1,0,1,0,1,8
45768413,27284,779,7,157,2013,9,1,2,2.5,99520,4,2,1,1,0,7,12
45797604,18679,530,4,387,2013,9,1,5,1.6,130000,4,0,1,1,0,14,4
45782480,14113,1533.25,2,799,2000,6,0,1,2.4,1000,4,1,2,1,0,14,2
45688750,10976,888.488372093023,7,643,2008,9,0,2,1.5,219200,4,3,1,1,0,14,6
45810889,12231,1017,1,264,2017,1,1,5,2,73842,4,0,2,0,0,11,12
45765646,6586,1190,7,792,2014,9,1,5,4,0,6,0,2,1,0,12,12
45769784,392,1017,6,355,2017,9,1,5,2,1600,4,0,2,1,0,1,12
45798128,12849,687,4,387,2010,9,1,5,1.6,113861,4,0,1,1,0,12,4
45765362,31047,1820,7,792,2019,9,1,5,3.5,17542,6,0,2,1,0,12,12
45797178,19068,586,4,387,2012,9,1,5,1.8,189853,4,0,1,1,0,14,4
45644947,29479,1058,7,535,2012,4,1,2,3.5,205250,6,0,0,1,0,12,12
45794130,5331,1527,6,174,1996,9,0,5,1.8,250000,4,1,2,1,0,2,3
45814992,251,345,7,643,2016,3,1,2,1.5,296104,4,0,1,1,0,1,12
44938707,7000,1429.8433516297,6,351,1994,9,1,5,2.8,271000,6,1,2,1,0,1,1
45760434,15681,585,7,643,2013,3,0,5,1.8,140000,4,0,1,1,0,14,6
45658742,7997,1850,5,701,2008,4,1,2,3.5,244731,6,0,1,1,0,1,12
45700999,31361,1172,6,361,2011,9,1,5,3.5,102000,6,2,0,1,0,12,12
45349149,10976,1533.25,2,799,2001,6,0,1,2.4,171200,4,1,2,1,1,14,0
45480524,8781,1994.5,3,312,2000,4,1,0,2,128965,4,0,0,1,0,14,4
45715219,14426,888.488372093023,7,643,2008,9,1,5,1.5,200211,4,0,2,1,0,14,8
45809233,19823,503,7,145,2012,3,1,5,1.5,91000,4,0,1,1,0,15,4
45787453,12544,642,2,805,2012,2,0,5,2,203100,4,0,1,1,0,14,4
45769560,19130,1194,7,792,2013,9,1,5,4,57554,6,0,0,1,0,12,12
45782058,38574,826.8,6,837,2012,7,0,1,2.2,187000,4,1,2,1,0,14,8
45803437,15681,891,4,748,2016,9,1,4,2,246839,4,0,1,1,0,12,4
45620849,188,1053,6,361,2014,9,1,1,3.5,67232,6,0,0,1,0,12,12
45756653,22580,779,7,268,2013,9,0,5,2.5,98000,4,2,1,1,0,1,10
45813510,4861,1308,0,891,2012,4,1,5,4.4,123622,8,0,0,1,0,12,12
45792467,15053,761,7,643,2010,3,0,2,1.8,160000,4,0,1,1,0,14,6
45768822,1019,831,4,387,2017,9,1,5,1.6,25635,4,0,1,1,0,1,12
44794465,10506,1267,7,145,2013,9,0,2,1.5,92000,4,0,1,1,1,12,2
45811296,3763,1249,7,680,2017,4,1,5,2.5,63618,4,0,0,1,0,2,12
45793487,9252,1090,1,289,2008,4,1,1,2,57438,4,0,1,1,0,12,4
45646673,19444,765,0,870,2015,4,1,5,2,96360,4,0,0,1,0,14,12
45793192,9405,641,1,639,2012,4,1,1,2,38235,4,0,1,1,0,12,4
45793047,14113,627,1,620,2014,9,1,1,2,31115,4,0,1,1,0,1,4
45803115,9879,765,4,748,2015,9,1,4,2,48000,4,0,1,1,0,12,4
45803341,15681,891,4,748,2016,9,1,4,2,219432,4,0,1,1,0,12,4
45801745,17942,583,4,387,2011,9,1,5,1.6,141881,4,0,1,1,0,14,4
45424050,60,587.673913043478,4,138,2012,9,0,5,1.4,150000,4,1,1,1,0,12,8
45776798,40456,826.8,6,837,2012,6,0,1,2.2,130000,4,1,1,1,0,14,0
45795526,14113,749.991967871486,7,145,2012,9,0,5,1.5,102000,4,0,1,1,1,12,8
45728340,3058,353,7,643,2015,3,1,2,1.8,123498,4,0,1,1,0,1,12
45529910,21012,308,7,643,2014,3,0,6,1.8,112000,4,0,1,1,0,14,12
45768554,862,2455,5,517,2008,4,1,5,2,263190,8,0,0,1,0,14,0
45807107,470,1714,6,502,2017,4,1,5,3.5,25275,6,0,0,1,0,14,12
44917850,14113,529.21686746988,3,560,2010,3,0,2,1.3,113000,4,2,1,1,0,1,8
44242934,21953,598.5,4,827,2013,9,0,5,1.6,92800,4,2,1,0,0,7,6
45810291,22825,765,1,620,2015,9,1,5,2,110000,4,0,1,1,0,12,4
45758507,15053,585,4,387,2013,3,1,5,1.8,206400,4,2,1,1,0,1,6
45810050,48914,1091,1,559,2016,9,1,5,2.5,48400,4,0,1,1,0,12,4
45788589,31361,1266.6,2,630,2014,1,1,5,3.7,128000,6,2,2,0,0,12,6
45321149,14583,584,7,568,2009,3,0,5,1.8,98000,4,2,1,1,0,2,8
45706554,25716,1521.27188940092,6,769,1998,6,0,1,2.9,290000,5,1,2,1,0,14,12
45804607,58579,880,4,817,2018,4,1,5,1.6,24998,4,0,1,1,0,7,4
45760787,19757,1711.27272727273,0,871,2003,4,1,1,3,270000,6,2,0,1,0,1,6
44549536,50,888.488372093023,7,643,2008,3,1,2,1.5,111000,4,0,1,1,0,1,6
45799887,26657,757.14552238806,7,268,2013,9,0,5,2.5,292800,4,0,1,1,0,14,0
45764349,14113,475,1,317,2012,9,1,5,1.4,96287,4,2,1,1,0,1,12
45781631,15053,1429.8433516297,6,716,2003,9,1,5,4.3,240000,8,2,0,1,0,4,10
45793229,11604,640,1,639,2013,4,1,1,2,51245,4,0,1,1,0,1,4
45798756,20071,1271.22222222222,7,268,2008,9,1,2,2.4,19000,4,3,1,1,0,14,8
45647643,5018,779,7,268,2013,9,1,2,2.5,190549,4,0,1,1,0,1,12
45788489,15524,1701.21052631579,6,605,2004,4,1,4,3.5,170333,6,2,0,1,0,12,10
45804111,28830,707,4,817,2011,4,1,1,2,131900,4,0,1,1,0,14,4
45815412,5018,781,7,268,2012,9,1,2,2.5,141550,4,0,1,1,0,2,12
45647822,784,917,0,871,2013,9,1,1,3,0,6,0,0,1,0,1,0
45785551,5959,1026.00733117836,3,563,2003,9,0,0,3,199000,6,2,1,1,1,1,6
45805583,10036,1553.57142857143,6,177,2001,9,0,5,2,205000,4,1,2,1,0,2,5
45786440,11290,741.884259259259,3,425,2010,3,1,5,1.3,113581,4,1,1,1,1,14,4
45794115,12231,1690.85714285714,6,769,2002,6,0,1,2.5,290000,5,1,2,1,0,14,2
45792546,11604,988,7,643,2007,3,0,2,1.5,160000,4,0,1,1,0,4,8
45803595,10349,639,4,748,2014,9,1,4,2,509460,4,0,1,1,0,12,4
45766775,16308,530,4,827,2013,3,1,5,1.6,140160,4,0,1,1,0,12,12
45816130,862,810,4,387,2016,9,1,5,1.8,113365,4,0,1,1,0,1,12
45802801,20764,836,4,733,2010,4,1,1,2,160118,4,0,1,1,0,1,4
45803582,13799,1017,4,748,2017,9,1,4,2,470507,4,0,1,1,0,8,4
44874475,23207,970.867153989687,2,476,2014,9,0,2,2,107200,4,3,1,1,0,12,0
45809651,58172,784,3,293,2017,9,1,5,1.5,36340,4,0,1,1,0,7,4
45815327,13485,779,7,680,2013,4,1,5,2.5,155672,4,0,0,1,0,7,12
45766527,31047,1053,6,361,2014,9,1,1,3.5,132349,6,0,0,1,0,7,12
45618096,188,1053,6,361,2014,9,1,1,3.5,153115,6,0,0,1,0,1,12
45770336,1646,1399,6,361,2010,9,1,5,3.5,205968,6,0,0,1,0,14,12
45765342,627,836,7,792,2012,9,1,5,2.7,394069,4,0,2,1,0,1,12
45764629,26971,1820,7,792,2019,9,1,5,3.5,18555,6,0,0,1,0,1,12
45706018,30734,1405,0,57,2009,0,1,5,3,59700,6,2,2,0,0,1,7
45769459,470,765,4,817,2015,4,1,5,2,106442,4,0,1,1,0,14,0
45806572,17249,1195,6,839,2008,2,0,1,2.2,197000,4,1,2,0,0,2,0
45648996,392,781,7,268,2012,9,1,2,2.5,314373,4,0,1,1,0,7,12
45803641,12231,836,4,817,2010,4,1,1,2,63383,4,0,1,1,0,1,4
44063707,13500,1502,5,258,2014,10,1,2,1.8,60000,4,0,1,1,1,14,6
45780119,16465,781,7,268,2012,9,0,5,2.5,171107,4,0,1,1,0,12,0
45648498,29479,1058,7,535,2012,4,1,2,3.5,205250,6,0,0,1,0,12,12
45393129,14113,751,4,748,2013,9,1,5,2.4,128000,4,2,1,1,0,4,12
45758651,27284,935.666666666667,7,285,2013,9,1,5,2.5,116800,4,2,1,1,0,7,12
45625149,5488,394,7,268,2014,9,1,2,2.5,109798,4,0,1,1,0,14,12
45779591,15524,528,2,409,2014,4,0,5,1.6,0,4,0,0,1,0,14,0
45793421,8123,1090,1,289,2008,4,1,1,2,62558,4,0,1,1,0,12,4
45770117,9408,585,6,196,2013,1,1,5,1.8,47000,4,2,2,1,0,1,10
45770717,15053,1598,0,50,2006,9,1,5,3,226000,6,2,2,1,0,1,10
45621690,8154,919,0,871,2012,4,1,1,3,103458,6,0,0,1,0,14,0
45403183,6272,1527,6,174,1997,9,0,5,1.8,250000,4,1,2,1,0,2,2
45642778,392,781,7,268,2012,9,1,2,2.5,314373,4,0,1,1,0,7,12
45760712,6272,353,7,643,2015,3,1,2,1.8,96549,4,0,1,1,0,1,12
45763385,3293,521,1,853,2011,3,1,2,1.4,288778,4,0,1,1,0,1,12
45814946,75266,1327,7,268,2018,9,1,5,2.5,11000,4,2,1,1,0,11,12
45797339,470,1017,3,293,2017,9,1,5,2,0,4,0,1,1,0,14,12
45801527,12980,583,4,387,2011,9,1,5,1.6,150000,4,0,1,1,0,1,4
45669938,33556,900,4,748,2015,9,1,5,2.4,55000,6,0,1,1,0,13,12
45769460,3763,751,4,817,2013,4,1,5,2.4,53717,4,0,0,1,0,12,0
45804910,48998,1017,4,817,2017,4,1,1,2,30008,4,0,1,1,0,12,4
45780530,19130,832.188679245283,2,409,2009,4,1,2,2.5,230000,4,3,0,1,0,13,0
45760134,2038,503,3,425,2012,9,1,5,1.5,167158,4,0,1,1,0,7,0
45797384,28357,777,4,526,2014,7,1,1,2.5,151780,4,0,1,1,0,12,4
45771462,46728,1811,5,516,2010,4,1,5,4.6,260771,8,0,0,1,0,1,0
45641340,5488,394,7,268,2014,9,1,2,2.5,109798,4,0,1,1,0,14,12
45763612,3607,862,2,409,2011,4,1,2,2.5,168966,4,0,0,1,0,14,0
45543241,23207,585,5,258,2013,3,1,2,1.8,129000,4,0,1,1,0,14,8
45621161,26030,798.780396435111,4,557,2011,4,1,5,2,104000,4,0,0,1,0,3,4
45797076,32910,777,4,526,2014,7,1,1,2.5,140000,4,0,1,1,0,12,4
45653761,13328,1399,5,701,2010,4,1,2,3.5,186005,6,0,0,1,0,12,12
45803403,15681,891,4,748,2016,9,1,4,2,286095,4,0,1,1,0,12,4
45542930,21169,810,7,305,2016,9,1,5,1.8,39728,4,0,1,1,0,1,8
44669522,8781,939.882352941176,7,849,2005,3,0,5,1,141000,3,3,1,1,1,12,4
44678587,36065,1055,7,740,2013,7,0,5,3.5,144000,6,2,1,1,0,7,12
45804228,25299,836,4,817,2010,4,1,1,2,136275,4,0,1,1,0,1,4
45815491,157,1399,5,694,2010,4,1,5,3.5,110947,6,0,0,1,0,7,12
45809805,34497,1018,0,94,2011,9,1,5,3,137600,6,2,2,1,0,1,0
45770101,627,1172,6,361,2011,9,1,1,3.5,230696,6,0,0,1,0,1,12
45810350,20266,642,1,620,2012,9,1,5,2,156743,4,0,1,1,0,1,4
45811134,392,584,1,317,2014,9,1,5,1.8,147349,4,0,1,1,0,1,12
45391656,22894,779,7,268,2013,9,1,5,2.5,289600,6,2,1,1,0,14,8
45803632,13172,639,2,452,2014,9,0,5,2,78000,4,1,1,1,0,12,12
45797056,50805,1273,6,605,2015,4,1,5,3.5,49425,6,0,0,1,0,7,6
45220321,7840,862,6,188,1997,10,1,5,2.4,60000,6,0,2,1,1,2,12
45805420,68994,1823,7,542,2018,8,0,5,3.5,12000,6,2,0,1,0,7,12
37779467,13000,1429.8433516297,6,770,2003,6,0,1,2.2,0,4,1,2,1,0,14,4
45618065,549,1292,6,502,2016,4,1,5,3,86189,6,0,0,1,0,2,0
45790847,12544,650,1,317,2016,9,0,5,1.4,105941,4,0,1,1,0,11,0
45310679,22266,900,7,268,2015,9,0,5,2.4,84130,4,0,1,1,0,14,12
45808763,21012,1598,0,50,2009,1,1,5,2.8,130000,6,2,2,0,0,14,6
44028182,30,1599.33333333333,3,425,2004,3,0,5,1.3,25000,6,0,1,1,1,12,0
45769741,25089,1533.25,2,799,2008,6,0,1,2.4,280000,4,1,2,0,0,14,4
45771989,7997,333,2,465,2014,9,1,2,2,137328,4,0,1,1,0,12,0
45739004,11604,1429.8433516297,6,602,2001,4,1,0,3.2,245000,6,2,0,1,0,12,8
45655092,941,1646,5,516,2015,4,1,5,4.6,188078,8,0,0,1,0,1,0
45802557,12388,836,4,733,2010,4,1,1,2,40845,4,0,1,1,0,1,4
44588222,34497,970.867153989687,2,311,2015,10,0,5,1,16515,1,1,1,1,0,14,0
45766261,470,1399,6,361,2010,9,1,1,3.5,229904,6,0,0,1,0,1,12
45475828,21953,1408,6,781,2007,6,0,1,2.2,215423,4,1,2,1,0,6,4
45803187,12544,765,4,748,2015,9,1,4,2,509454,4,0,1,1,0,8,4
44564167,42024,725.166666666667,0,84,2013,9,1,5,2,156800,4,2,2,1,0,1,12
45813934,470,1053,6,605,2014,4,1,5,3.5,135200,6,0,2,1,0,7,12
45733423,57698,1017,4,748,2017,9,1,5,2,7978,4,0,1,1,0,1,4
45732072,21953,836,4,733,2010,4,1,1,2,182000,4,0,1,1,0,14,4
45799026,21012,584,7,298,2014,9,0,5,1.8,87000,4,3,1,1,0,14,8
45751259,13328,609,7,680,2018,9,1,2,2.5,73646,4,0,0,1,0,7,12
45763285,10036,980,7,298,2018,9,1,5,1.8,37878,4,0,1,1,0,12,12
45803540,9722,765,4,748,2015,9,1,4,2,377149,4,0,1,1,0,8,4
45794204,19914,502,7,899,2013,3,1,5,1.5,59200,4,1,1,1,0,11,6
45772014,2430,1598,6,361,2008,9,1,1,3,175614,6,0,2,1,0,1,12
44993738,30671,1429.8433516297,6,836,2007,7,1,1,3,367000,6,2,2,1,0,1,7
42648979,26030,1141,5,531,2009,9,1,2,2.4,100000,4,2,1,1,0,12,8
45565563,22894,781,7,268,2012,9,1,5,2.5,105000,4,0,1,1,0,7,8
45816367,16621,673.483990147783,4,387,2012,9,0,5,1.8,95000,4,0,1,1,0,1,6
45803436,15053,765,4,748,2015,9,1,4,2,309174,4,0,1,1,0,12,4
45787342,62722,910.173913043478,6,498,2015,4,1,5,2.5,84000,4,2,0,1,0,11,12
45733539,37984,765,4,748,2015,9,1,5,2,90621,4,0,1,1,0,7,4
45769252,157,1363,5,516,2012,4,1,5,4.6,189704,8,0,0,1,0,7,0
45396698,11500,474,1,317,2013,9,1,5,1.4,170451,4,0,1,1,0,3,12
45177230,32929,1338.90845620294,0,103,2012,9,1,5,3,111205,6,2,2,1,0,14,8
45812765,3136,777,7,268,2014,9,1,5,2.5,55811,4,0,1,1,0,1,12
45661281,282,1399,5,701,2010,4,1,2,3.5,311949,6,0,1,1,0,12,12
45759517,706,645,5,258,2011,3,1,2,1.8,116869,4,0,1,1,0,1,0
45767383,784,382,1,853,2017,3,1,2,1.5,81440,4,0,1,1,0,1,0
45813464,94,1301,0,118,2014,9,1,5,4.4,0,8,0,0,1,0,2,12
45801837,14834,583,4,387,2011,9,1,5,1.6,147700,4,0,1,1,0,1,4
45760089,31,353,5,258,2015,3,1,2,1.8,0,4,0,1,1,0,7,0
41884800,21639,1338.90845620294,0,4,2008,3,1,1,2,144000,4,1,2,1,0,1,10
45655509,188,645,7,643,2011,3,1,2,1.8,197328,4,0,1,1,0,14,12
45798556,31361,834.25,7,283,2014,9,1,5,2.5,58000,4,0,1,1,0,7,12
45809922,19030,271,7,145,2014,3,1,2,1.5,69650,4,0,1,1,0,2,4
45729709,28241,528,4,387,2014,9,1,5,1.6,112843,4,0,1,1,0,7,4
45784334,17876,757.14552238806,7,268,2012,9,0,2,2.4,261000,4,0,1,1,0,1,0
44086969,58018,1017,0,863,2017,9,1,5,2,31000,12,0,0,1,0,1,12
45803065,29586,639,4,733,2014,4,1,1,2,212762,4,0,1,1,0,12,4
45809860,14069,503,7,145,2012,3,1,5,1.5,111000,4,0,1,1,0,15,4
45648786,862,394,7,268,2014,9,1,2,2.5,130478,4,0,1,1,0,14,12
45772865,9408,2084,2,799,1994,6,0,1,2.5,100000,4,1,2,1,0,14,2
45816144,36065,1078.53623188406,6,605,2011,4,1,1,3,200000,6,2,0,1,0,7,12
45801819,15718,687,4,387,2010,9,1,5,1.6,104282,4,0,1,1,0,12,4
45773791,1646,779,7,268,2013,9,1,5,2.5,0,4,0,1,1,0,12,12
45755489,53314,1500.5,7,583,2010,4,1,5,2.7,128000,4,2,0,1,0,1,8
45793572,5645,1368,3,293,1997,3,0,5,1.4,300000,4,1,1,0,0,14,2
45654649,12858,765,6,498,2015,4,1,5,2,159928,4,0,1,1,0,1,0
45814798,14069,1951,6,483,2015,4,1,5,2,59083,8,0,0,1,0,14,12
45804532,22063,836,4,817,2010,4,1,1,2,142264,4,0,1,1,0,14,4
45765435,314,834,7,792,2013,4,1,5,2.7,158870,4,0,2,1,0,14,12
45772380,39829,1811,5,516,2010,4,1,5,4.6,155821,8,0,0,1,0,1,0
45813092,37006,1036,0,50,2015,9,1,5,2.8,38415,4,2,0,1,0,1,12
45791356,20385,582.788167938931,7,643,2011,3,1,2,1.8,125000,4,3,1,1,0,1,10
45647763,314,779,7,268,2013,9,1,2,2.5,225510,4,0,1,1,0,14,12
45810550,19416,642,1,639,2012,4,1,1,2,172125,4,0,1,1,0,7,4
45803316,12880,836,4,748,2010,9,1,5,2,173177,4,0,1,1,0,14,4
45517726,14069,1682.5,6,722,2014,9,1,5,2,148000,8,2,2,1,0,1,12
45810381,21395,1017,1,639,2017,4,1,4,2,204067,4,0,1,1,0,7,4
45395857,10976,1841,6,347,2001,9,0,1,2.7,305000,5,2,2,1,0,12,12
45647798,10349,915,0,871,2014,4,1,1,3,0,6,0,0,1,0,1,0
45805001,64604,1493,5,694,2016,4,0,5,3.5,0,6,0,0,1,0,14,0
45729799,27654,530,4,387,2013,9,1,5,1.6,83897,4,0,1,1,0,14,4
45803216,13877,836,4,748,2010,9,1,5,2,161240,4,0,1,1,0,14,4
45788266,17562,1533.25,2,799,2002,6,0,1,2.4,213990,4,1,2,1,0,14,2
38061684,10663,1268,7,145,2012,3,0,2,1.5,62000,4,3,1,1,1,8,4
45803175,12720,639,4,748,2014,9,1,4,2,235285,4,0,1,1,0,14,4
45793102,6752,965,1,317,2009,9,1,1,2,74830,4,0,1,1,0,1,4
45793026,7175,658,3,561,2009,9,0,5,1.3,192000,4,2,1,1,0,7,12
45803489,11604,639,4,748,2014,9,1,4,2,330659,4,0,1,1,0,12,4
45811890,6272,819.6,3,293,2003,9,0,0,3,19900,6,2,1,1,1,1,6
42366769,11917,658,3,560,2009,3,0,2,1.3,142526,4,0,1,1,0,14,8
45756938,47042,1646,5,517,2015,4,1,5,4.6,106918,8,0,0,1,0,1,0
45801760,17158,687,4,387,2010,9,1,5,1.6,122740,4,0,1,1,0,14,4
45771564,14740,1711.27272727273,0,871,2004,4,1,5,3,179100,6,2,0,1,0,1,8
45733102,17405,765,4,748,2015,9,1,4,2,51236,4,0,1,1,0,14,4
45776621,19757,781,7,268,2012,9,1,5,2.5,208000,4,2,1,1,0,14,12
45806542,2666,308,7,643,2015,3,1,2,1.5,127789,4,0,1,1,0,7,12
45684601,12231,761,7,643,2010,9,0,2,1.8,120000,4,0,1,1,0,11,10
45771847,627,1993,3,312,2004,4,1,5,2.4,386144,4,0,1,1,0,6,12
45762406,4391,2148,6,722,2010,9,1,5,2,149434,8,0,0,1,0,1,12
45655570,1803,761,7,643,2010,3,1,2,1.8,258909,4,0,1,1,0,14,12
45797959,16894,583,4,387,2011,9,1,5,1.6,175237,4,0,1,1,0,12,4
45780014,23521,1429.8433516297,6,18,2011,9,1,5,1.8,131000,4,2,2,1,0,1,8
45774007,392,505,3,141,2018,9,1,2,2,42078,4,0,1,1,0,14,12
45809479,7840,1429.8433516297,6,602,1998,4,1,0,3.2,360000,6,0,0,1,0,11,6
45802179,31650,777,4,526,2014,7,1,1,2.5,164805,4,0,1,1,0,14,4
45700476,36065,1222.57819905213,6,361,2010,1,1,5,3.5,187000,6,2,2,0,0,7,8
45793599,26030,1329.79585953434,5,259,2013,9,1,2,1.8,75000,4,2,1,1,0,14,12
45797582,20266,531,4,387,2012,9,1,5,1.6,107523,4,0,1,1,0,14,4
45810233,32104,765,1,620,2015,9,1,1,2,87074,4,0,1,1,0,1,4
45814275,200,761,7,643,2010,3,0,2,1.8,555,4,2,1,1,0,14,0
44588603,5331,970.867153989687,2,520,1999,7,0,1,1.8,0,1,1,2,1,0,14,0
45732158,26343,640,4,733,2013,4,1,1,2,36458,4,0,1,1,0,14,4
45414167,35124,814.666666666667,6,769,2013,2,1,1,2.2,169000,4,1,2,1,0,14,4
45801919,8881,687,4,387,2010,9,1,5,1.6,62741,4,0,1,1,0,12,4
45795781,17249,582.788167938931,7,643,2010,9,1,2,1.8,140000,4,0,1,1,0,12,0
45802585,39559,765,4,733,2015,4,1,1,2,142655,4,0,1,1,0,7,4
45642419,392,781,7,268,2012,9,1,2,2.5,314373,4,0,1,1,0,7,12
45647793,7213,919,0,871,2012,4,1,1,3,274098,6,0,0,1,0,14,0
45809636,11133,1018,0,871,2011,4,1,5,3,170043,6,0,0,1,0,7,12
45264781,16308,707,4,748,2011,9,1,5,2,144000,4,2,1,1,0,2,12
45803078,44545,1017,4,733,2017,4,1,1,2,101633,4,0,1,1,0,12,4
45788513,12231,790,4,547,2009,10,0,1,1.6,174582,4,1,1,1,0,1,8
45732801,17035,707,4,748,2011,9,1,5,2,185367,4,0,1,1,0,1,4
45765887,14269,1493,3,638,2016,4,1,5,3.5,42802,6,0,1,1,0,7,12
45813376,706,609,7,680,2018,4,1,2,2.5,25955,4,0,0,1,0,14,12
45797845,18826,528,4,387,2014,9,1,4,1.6,195965,4,0,1,1,0,14,4
45803718,23414,642,4,817,2012,4,1,1,2,90000,4,0,1,1,0,14,4
45766742,3500,1527,6,174,1995,9,0,5,2.2,0,4,1,2,1,0,11,0
45801447,15659,629,4,138,2015,9,1,1,1.6,114101,4,0,1,1,0,12,4
45793077,14113,636,1,620,2014,9,1,1,2,43158,4,0,1,1,0,1,4
45732807,15257,707,4,748,2011,9,1,5,2,204632,4,0,1,1,0,14,4
45812945,8781,1711.27272727273,0,871,2002,4,1,5,3,249117,6,2,0,1,0,1,8
45808909,72268,1011,2,421,2016,4,1,5,2.3,101000,4,0,1,1,0,7,4
45813779,1960,462,7,643,2019,3,1,2,1.8,7632,4,0,1,1,0,1,12
45814813,392,1055,6,201,2013,9,1,5,3.5,186093,6,0,0,1,0,1,12
45625914,392,919,0,871,2012,4,1,1,3,296395,6,0,0,1,0,7,0
45766289,3763,832,7,792,2014,4,1,5,2.7,64994,4,0,2,1,0,7,12
45781696,24148,777,7,268,2014,9,1,5,2.5,61000,4,2,1,1,0,1,8
45753290,11917,1132,7,643,2006,9,0,5,1.5,160000,4,0,1,1,0,11,12
