Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Age,Miles_per_year,Brand_Model
627,562.0,CHEVROLET,Cruze,2015,Sedan,1,Petrol,1.4,0,4,Automatic,Front,4,Left wheel,Silver,12,10,0.0,CHEVROLET_Cruze
18817,609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,35058,4,Automatic,Front,4,Left wheel,White,12,7,5008.285714285715,TOYOTA_Camry
41917,694.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2.2,188679,4,Automatic,Front,4,Left wheel,White,4,11,17152.636363636364,HYUNDAI_Santa FE
22894,781.0,TOYOTA,Camry XLE,2012,Sedan,1,Hybrid,2.5,169600,4,Automatic,Front,4,Left wheel,Black,12,13,13046.153846153846,TOYOTA_Camry XLE
4500,,FORD,Mondeo,1998,Goods wagon,0,Diesel,1.8,123654,4,Manual,Front,4,Left wheel,Green,0,27,4579.777777777777,FORD_Mondeo
21442,707.0,HYUNDAI,Genesis,2011,Coupe,1,Petrol,2.0,134000,4,Automatic,Front,4,Left wheel,Black,4,14,9571.42857142857,HYUNDAI_Genesis
862,2455.0,LEXUS,GX 470,2008,Jeep,1,Petrol,4.7,263190,8,Automatic,4x4,4,Left wheel,White,0,17,15481.764705882353,LEXUS_GX 470
90947,,TOYOTA,Land Cruiser Prado,2017,Jeep,0,Diesel,3.0,33000,6,Tiptronic,4x4,4,Left wheel,Grey,12,8,4125.0,TOYOTA_Land Cruiser Prado
1725,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,132630,6,Automatic,Rear,4,Left wheel,Silver,12,14,9473.57142857143,MERCEDES-BENZ_E 350
26657,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,85000,4,Tiptronic,Front,4,Left wheel,White,12,11,7727.272727272727,TOYOTA_Camry
17876,1211.0,MERCEDES-BENZ,C 300 sport,2010,Sedan,1,Petrol,3.0,11000,6,Tiptronic,4x4,4,Left wheel,White,12,15,733.3333333333334,MERCEDES-BENZ_C 300 sport
37564,765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.0,150000,4,Automatic,Front,4,Left wheel,Blue,4,10,15000.0,HYUNDAI_Santa FE
30734,585.0,MERCEDES-BENZ,C 250,2013,Sedan,1,Petrol,1.8,120000,4,Tiptronic,Rear,4,Left wheel,White,12,12,10000.0,MERCEDES-BENZ_C 250
16778,1024.0,TOYOTA,Camry,2010,Sedan,0,Petrol,2.5,224000,8,Tiptronic,Front,4,Left wheel,White,12,15,14933.333333333334,TOYOTA_Camry
11290,,HONDA,Step Wagon,2005,Minivan,0,LPG,2.0,162000,4,Automatic,4x4,5,Right-hand drive,Beige,2,20,8100.0,HONDA_Step Wagon
3763,640.0,FORD,Fusion,2013,Sedan,1,Hybrid,2.0,320554,4,Automatic,Front,4,Left wheel,White,0,12,26712.833333333332,FORD_Fusion
9377,,MERCEDES-BENZ,C 200,2001,Sedan,0,Petrol,2.0,210000,4,Manual,Front,4,Left wheel,Blue,0,24,8750.0,MERCEDES-BENZ_C 200
7683,,MERCEDES-BENZ,ML 320,1998,Jeep,1,CNG,3.2,196137,6,Tiptronic,4x4,4,Left wheel,Green,5,27,7264.333333333333,MERCEDES-BENZ_ML 320
13172,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,450383,4,Automatic,Front,4,Left wheel,Orange,4,9,50042.555555555555,HYUNDAI_Sonata
2822,,BMW,520,1990,Sedan,0,Petrol,2.0,111111,6,Manual,Rear,4,Left wheel,Green,2,35,3174.6,BMW_520
21169,639.0,HYUNDAI,Tucson,2014,Jeep,1,Diesel,2.0,38955,4,Automatic,Front,4,Left wheel,Silver,4,11,3541.3636363636365,HYUNDAI_Tucson
10036,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,353049,4,Automatic,Front,4,Left wheel,Silver,4,11,32095.363636363636,HYUNDAI_Sonata
9722,,MERCEDES-BENZ,E 320,2001,Sedan,1,Petrol,3.2,218000,6,Tiptronic,Rear,4,Left wheel,Black,8,24,9083.333333333334,MERCEDES-BENZ_E 320
1882,382.0,HYUNDAI,Sonata,2014,Sedan,1,Hybrid,2.4,247835,4,Automatic,Front,4,Left wheel,Black,0,11,22530.454545454544,HYUNDAI_Sonata
3293,1273.0,TOYOTA,Avalon,2015,Sedan,1,Petrol,3.5,237178,6,Automatic,Front,4,Left wheel,Blue,12,10,23717.8,TOYOTA_Avalon
314,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,382746,6,Automatic,4x4,4,Left wheel,Silver,12,15,25516.4,LEXUS_RX 450
14113,,TOYOTA,Prius,2008,Sedan,0,Petrol,1.5,142400,4,Automatic,Front,4,Left wheel,Blue,8,17,8376.470588235294,TOYOTA_Prius
60897,690.0,HONDA,Civic,2016,Sedan,1,Petrol,1.5,25439,4,Automatic,Front,4,Left wheel,Grey,4,9,2826.5555555555557,HONDA_Civic
784,448.0,HONDA,Insight,2012,Hatchback,1,Hybrid,1.3,321269,4,Automatic,Front,4,Left wheel,Red,0,13,24713.0,HONDA_Insight
18817,586.0,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,60000,4,Variator,Front,4,Left wheel,Black,0,13,4615.384615384615,TOYOTA_Prius
23129,639.0,HYUNDAI,Tucson,2014,Jeep,1,Diesel,2.0,191826,4,Automatic,Front,4,Left wheel,Silver,4,11,17438.727272727272,HYUNDAI_Tucson
14279,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,37898,4,Automatic,Front,4,Left wheel,Silver,4,9,4210.888888888889,HYUNDAI_Sonata
14454,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,127500,4,Automatic,Front,4,Left wheel,White,4,14,9107.142857142857,HYUNDAI_Elantra
15053,,MERCEDES-BENZ,C 280,2006,Sedan,1,Petrol,3.0,135000,6,Tiptronic,4x4,4,Left wheel,Black,10,19,7105.263157894737,MERCEDES-BENZ_C 280
314,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,132630,6,Automatic,Rear,4,Left wheel,Silver,12,14,9473.57142857143,MERCEDES-BENZ_E 350
9722,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,386257,4,Automatic,Front,4,Left wheel,Orange,4,10,38625.7,HYUNDAI_Sonata
22580,475.0,CHEVROLET,Volt,2012,Sedan,1,Plug-in Hybrid,1.4,140000,4,Automatic,Front,4,Left wheel,Carnelian red,12,13,10769.23076923077,CHEVROLET_Volt
14279,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,37898,4,Automatic,Front,4,Left wheel,Silver,4,9,4210.888888888889,HYUNDAI_Sonata
29489,831.0,CHEVROLET,Aveo,2017,Sedan,1,Petrol,1.6,47504,4,Automatic,Front,4,Left wheel,White,4,8,5938.0,CHEVROLET_Aveo
57507,1017.0,HONDA,Civic,2017,Coupe,1,Petrol,2.0,16352,4,Automatic,Front,4,Left wheel,Silver,4,8,2044.0,HONDA_Civic
14113,475.0,CHEVROLET,Cruze,2012,Sedan,0,Petrol,1.4,100280,4,Tiptronic,Front,4,Left wheel,White,8,13,7713.846153846154,CHEVROLET_Cruze
48610,,MERCEDES-BENZ,Sprinter,2008,Microbus,1,Diesel,2.2,300000,4,Tiptronic,Rear,4,Left wheel,White,6,17,17647.058823529413,MERCEDES-BENZ_Sprinter
470,2225.0,LEXUS,GX 460,2017,Jeep,1,Petrol,4.6,69918,8,Automatic,4x4,4,Left wheel,White,0,8,8739.75,LEXUS_GX 460
22894,779.0,TOYOTA,Avalon,2013,Sedan,1,Hybrid,2.5,320899,4,Automatic,Front,4,Left wheel,Silver,12,12,26741.583333333332,TOYOTA_Avalon
470,1018.0,MERCEDES-BENZ,ML 350,2011,Jeep,1,Diesel,3.0,275862,6,Automatic,4x4,4,Left wheel,Silver,12,14,19704.428571428572,MERCEDES-BENZ_ML 350
25000,,TOYOTA,4Runner,2006,Jeep,0,CNG,4.0,155000,6,Automatic,4x4,4,Left wheel,Black,10,19,8157.894736842105,TOYOTA_4Runner
188,831.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.4,233938,4,Automatic,Front,4,Left wheel,Black,12,14,16709.85714285714,HYUNDAI_Sonata
13799,,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,150000,4,Automatic,Front,4,Left wheel,Grey,8,17,8823.529411764706,TOYOTA_Prius
11604,761.0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,155126,4,Automatic,Front,4,Left wheel,Golden,8,15,10341.733333333334,TOYOTA_Prius
941,308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,270410,4,Automatic,Front,4,Left wheel,White,12,11,24582.727272727272,TOYOTA_Prius
16756,836.0,HYUNDAI,Genesis,2010,Coupe,1,Petrol,2.0,191263,4,Automatic,Front,4,Left wheel,White,4,15,12750.866666666667,HYUNDAI_Genesis
706,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,205968,6,Automatic,4x4,4,Left wheel,White,12,15,13731.2,MERCEDES-BENZ_E 350
11290,586.0,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,146000,4,Automatic,Front,4,Left wheel,White,12,13,11230.76923076923,LEXUS_CT 200h
12231,586.0,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,136194,4,Tiptronic,Front,4,Left wheel,Silver,12,13,10476.461538461539,LEXUS_CT 200h
15053,,TOYOTA,Prius,2010,Hatchback,1,LPG,1.8,260000,4,Tiptronic,Front,4,Left wheel,Black,10,15,17333.333333333332,TOYOTA_Prius
36,,FORD,Escape,2007,Jeep,0,Hybrid,2.3,260000,4,Automatic,4x4,4,Left wheel,White,8,18,14444.444444444445,FORD_Escape
9722,609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,127515,4,Automatic,Front,4,Left wheel,Black,12,7,18216.428571428572,TOYOTA_Camry
14740,,MERCEDES-BENZ,ML 320,2000,Jeep,1,LPG,3.2,165500,6,Tiptronic,4x4,4,Left wheel,Black,8,25,6620.0,MERCEDES-BENZ_ML 320
6429,749.0,HYUNDAI,Tucson,2014,Jeep,1,Petrol,2.4,0,4,Automatic,Front,4,Left wheel,Silver,0,11,0.0,HYUNDAI_Tucson
188,585.0,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,101552,4,Automatic,Front,4,Left wheel,Blue,12,12,8462.666666666666,TOYOTA_Prius
17249,,HYUNDAI,Elantra,2011,Sedan,0,Petrol,1.8,74900,4,Automatic,Front,4,Left wheel,Black,10,14,5350.0,HYUNDAI_Elantra
13799,753.0,HYUNDAI,Sonata,2012,Sedan,0,Petrol,2.4,142000,4,Tiptronic,Front,4,Left wheel,Sky blue,12,13,10923.076923076924,HYUNDAI_Sonata
19130,697.0,TOYOTA,Prius,2015,Hatchback,0,Petrol,1.8,98483,4,Automatic,Front,4,Left wheel,White,8,10,9848.3,TOYOTA_Prius
28225,501.0,TOYOTA,Aqua,2014,Hatchback,1,Petrol,1.5,56000,4,Automatic,Front,4,Left wheel,Black,4,11,5090.909090909091,TOYOTA_Aqua
11613,1750.0,HYUNDAI,Genesis,2008,Sedan,1,Petrol,3.3,140100,4,Automatic,Front,4,Left wheel,Black,4,17,8241.176470588236,HYUNDAI_Genesis
15681,,MERCEDES-BENZ,E 320,2003,Sedan,1,Diesel,3.2,300000,6,Tiptronic,Rear,4,Left wheel,Silver,8,22,13636.363636363636,MERCEDES-BENZ_E 320
16621,,HONDA,Cr-v,2004,Jeep,0,Petrol,2.4,175000,4,Automatic,4x4,4,Left wheel,Grey,0,21,8333.333333333334,HONDA_Cr-v
706,585.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,133363,4,Automatic,Front,4,Left wheel,Silver,12,12,11113.583333333334,HYUNDAI_Elantra
11133,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179381,4,Automatic,Front,4,Left wheel,Black,12,11,16307.363636363636,TOYOTA_Camry
91775,1714.0,FORD,Explorer,2017,Jeep,1,Petrol,3.5,52029,4,Automatic,Front,4,Left wheel,White,4,8,6503.625,FORD_Explorer
42337,639.0,BMW,528,2014,Sedan,1,Petrol,2.0,10000,12,Automatic,Rear,4,Left wheel,White,12,11,909.0909090909091,BMW_528
27911,,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,67000,4,Automatic,Front,4,Left wheel,Beige,12,12,5583.333333333333,LEXUS_CT 200h
9252,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,540833,4,Automatic,Front,4,Left wheel,Orange,4,10,54083.3,HYUNDAI_Sonata
27770,639.0,CHEVROLET,Captiva,2014,Jeep,1,Diesel,2.0,165000,4,Automatic,Front,4,Left wheel,Black,4,11,15000.0,CHEVROLET_Captiva
14959,836.0,HYUNDAI,Sonata,2010,Sedan,1,Petrol,2.0,127347,4,Automatic,Front,4,Left wheel,Black,4,15,8489.8,HYUNDAI_Sonata
27284,,MERCEDES-BENZ,Vito,2007,Minivan,0,Diesel,2.2,26000,4,Automatic,Rear,4,Left wheel,White,2,18,1444.4444444444443,MERCEDES-BENZ_Vito
56513,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,89316,4,Automatic,Front,4,Left wheel,Black,4,9,9924.0,HYUNDAI_Santa FE
1568,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,1,Diesel,3.5,226251,6,Automatic,Rear,2,Left wheel,Black,12,14,16160.785714285714,MERCEDES-BENZ_E 350
18503,761.0,TOYOTA,Prius,2010,Sedan,1,Hybrid,1.8,160000,4,Variator,Front,4,Left wheel,Grey,8,15,10666.666666666666,TOYOTA_Prius
19817,,HONDA,Insight,2013,Coupe,0,Hybrid,1.3,126000,4,Automatic,Front,4,Left wheel,Blue,8,12,10500.0,HONDA_Insight
31047,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,3.5,85000,6,Tiptronic,Rear,4,Left wheel,Black,12,15,5666.666666666667,MERCEDES-BENZ_E 350
47669,,TOYOTA,CHR,2018,Jeep,0,Petrol,2.0,25000,4,Tiptronic,Front,4,Left wheel,Grey,8,7,3571.4285714285716,TOYOTA_CHR
19306,503.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,68000,4,Automatic,Front,4,Left wheel,Blue,4,13,5230.7692307692305,TOYOTA_Aqua
19444,530.0,HYUNDAI,Elantra i30,2013,Hatchback,1,Diesel,1.6,122000,4,Tiptronic,Front,4,Left wheel,White,6,12,10166.666666666666,HYUNDAI_Elantra i30
38894,770.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,1.7,96618,4,Automatic,Front,4,Left wheel,Grey,4,9,10735.333333333334,HYUNDAI_Tucson
392,831.0,HYUNDAI,Tucson,2011,Jeep,1,Petrol,2.4,179746,4,Automatic,Front,4,Left wheel,White,0,14,12839.0,HYUNDAI_Tucson
157,640.0,FORD,Fusion,2013,Sedan,1,Hybrid,2.0,339920,4,Automatic,Front,4,Left wheel,White,0,12,28326.666666666668,FORD_Fusion
11133,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179381,4,Automatic,Front,4,Left wheel,Black,12,11,16307.363636363636,TOYOTA_Camry
18240,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,154900,4,Automatic,Front,4,Left wheel,White,4,14,11064.285714285714,HYUNDAI_Elantra
1019,831.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,1.6,25635,4,Automatic,Front,4,Left wheel,Black,12,8,3204.375,HYUNDAI_Elantra
35124,2909.0,TOYOTA,Tundra,2019,Pickup,1,Petrol,5.7,34059,8,Automatic,Rear,4,Left wheel,Silver,12,6,5676.5,TOYOTA_Tundra
42171,501.0,TOYOTA,Aqua,2014,Hatchback,1,Petrol,1.5,38161,4,Automatic,Front,4,Left wheel,Black,4,11,3469.181818181818,TOYOTA_Aqua
13877,751.0,CHEVROLET,Malibu,2013,Sedan,1,Petrol,2.4,226233,4,Automatic,Front,4,Left wheel,White,4,12,18852.75,CHEVROLET_Malibu
18503,730.0,HYUNDAI,Elantra,2016,Sedan,1,LPG,1.6,30312,4,Automatic,Front,4,Left wheel,Grey,4,9,3368.0,HYUNDAI_Elantra
12388,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,189530,6,Automatic,4x4,4,Left wheel,Black,12,15,12635.333333333334,MERCEDES-BENZ_E 350
45473,,BMW,X6,2009,Jeep,1,Petrol,3.0,170000,6,Tiptronic,4x4,4,Left wheel,Blue,10,16,10625.0,BMW_X6
13485,,BMW,X3,2004,Jeep,1,Petrol,2.5,164000,6,Tiptronic,4x4,4,Left wheel,Black,8,21,7809.523809523809,BMW_X3
26657,,HYUNDAI,Elantra,2016,Sedan,0,Petrol,2.0,1624000,4,Tiptronic,Front,4,Left wheel,White,12,9,180444.44444444444,HYUNDAI_Elantra
17249,,FORD,Fiesta,2017,Hatchback,0,Petrol,1.6,52000,4,Automatic,Front,4,Left wheel,Black,8,8,6500.0,FORD_Fiesta
20385,,TOYOTA,Prius Plug IN,2012,Hatchback,0,Petrol,1.8,210000,4,Automatic,Front,4,Left wheel,White,0,13,16153.846153846154,TOYOTA_Prius Plug IN
22580,1172.0,TOYOTA,Highlander,2011,Jeep,1,Petrol,3.5,368064,6,Automatic,4x4,4,Left wheel,Grey,12,14,26290.285714285714,TOYOTA_Highlander
39389,639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2.0,80186,4,Automatic,Front,4,Left wheel,Blue,4,11,7289.636363636364,HYUNDAI_Santa FE
1019,1203.0,CHEVROLET,Camaro,2011,Coupe,1,Petrol,3.6,166318,6,Automatic,Rear,2,Left wheel,Grey,12,14,11879.857142857143,CHEVROLET_Camaro
19946,528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.6,58317,4,Automatic,Front,4,Left wheel,Black,4,11,5301.545454545455,HYUNDAI_Elantra
314,753.0,HYUNDAI,Sonata,2012,Sedan,1,Petrol,2.4,323883,4,Automatic,Front,4,Left wheel,Blue,12,13,24914.076923076922,HYUNDAI_Sonata
39201,,MERCEDES-BENZ,E 550,2010,Coupe,1,Petrol,5.5,67000,12,Tiptronic,Rear,2,Left wheel,White,12,15,4466.666666666667,MERCEDES-BENZ_E 550
2430,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.0,175614,6,Automatic,Rear,4,Left wheel,Black,12,17,10330.235294117647,MERCEDES-BENZ_E 350
9722,,TOYOTA,Ractis,2007,Sedan,0,Petrol,1.5,116800,4,Tiptronic,Front,4,Right-hand drive,Brown,2,18,6488.888888888889,TOYOTA_Ractis
52991,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,136663,4,Automatic,Front,4,Left wheel,Black,4,9,15184.777777777777,HYUNDAI_Santa FE
3293,475.0,CHEVROLET,Volt,2012,Hatchback,1,Hybrid,1.4,126419,4,Automatic,Front,4,Left wheel,Silver,12,13,9724.538461538461,CHEVROLET_Volt
9408,1236.0,HONDA,FIT Premiym,2011,Hatchback,0,Hybrid,1.3,151000,4,Tiptronic,Front,4,Right-hand drive,Blue,2,14,10785.714285714286,HONDA_FIT Premiym
8781,,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.5,117000,4,Automatic,4x4,4,Right-hand drive,Red,4,23,5086.95652173913,TOYOTA_Ist
129521,1493.0,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,78400,6,Tiptronic,4x4,4,Left wheel,Grey,12,9,8711.111111111111,MERCEDES-BENZ_GLE 350
34497,934.0,TOYOTA,RAV 4,2015,Sedan,0,Petrol,2.5,74000,4,Automatic,Front,4,Left wheel,Grey,0,10,7400.0,TOYOTA_RAV 4
60,,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,100000,4,Automatic,Front,4,Left wheel,Silver,12,13,7692.307692307692,TOYOTA_Prius
15053,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,269972,4,Automatic,Front,4,Left wheel,Silver,4,10,26997.2,HYUNDAI_Sonata
12777,583.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.6,167776,4,Automatic,Front,4,Left wheel,Silver,4,14,11984.0,CHEVROLET_Cruze
3920,645.0,TOYOTA,Prius,2011,Hatchback,1,Hybrid,1.8,326325,4,Automatic,Front,4,Left wheel,Silver,12,14,23308.928571428572,TOYOTA_Prius
18817,891.0,FORD,Focus,2016,Hatchback,1,Petrol,2.0,74000,4,Tiptronic,Front,4,Left wheel,Black,12,9,8222.222222222223,FORD_Focus
10976,,MERCEDES-BENZ,C 180,1998,Sedan,0,Petrol,1.8,140000,4,Automatic,Rear,4,Left wheel,Silver,4,27,5185.185185185185,MERCEDES-BENZ_C 180
470,1018.0,BMW,535,2011,Sedan,1,Petrol,3.0,249147,6,Automatic,4x4,4,Left wheel,Blue,12,14,17796.214285714286,BMW_535
16308,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,1.6,57559,4,Automatic,Front,4,Left wheel,White,4,15,3837.266666666667,HYUNDAI_Elantra
15577,639.0,CHEVROLET,Cruze,2014,Sedan,1,Diesel,2.0,77192,4,Automatic,Front,4,Left wheel,Silver,4,11,7017.454545454545,CHEVROLET_Cruze
3293,780.0,CHEVROLET,Cruze,2019,Sedan,1,Petrol,1.4,20040,4,Automatic,Front,4,Left wheel,Silver,12,6,3340.0,CHEVROLET_Cruze
13485,751.0,HYUNDAI,Sonata,2013,Sedan,1,Hybrid,2.4,96165,4,Automatic,Front,4,Left wheel,Blue,8,12,8013.75,HYUNDAI_Sonata
47042,1055.0,LEXUS,GS 350,2013,Sedan,1,Petrol,3.5,94000,6,Tiptronic,4x4,4,Left wheel,Brown,8,12,7833.333333333333,LEXUS_GS 350
8154,1111.0,HONDA,FIT,2012,Universal,0,Hybrid,1.3,116000,4,Variator,Front,4,Right-hand drive,White,2,13,8923.076923076924,HONDA_FIT
24462,505.0,BMW,530,2018,Sedan,1,Hybrid,2.0,45525,4,Automatic,Rear,4,Left wheel,Grey,12,7,6503.571428571428,BMW_530
39891,694.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2.2,81000,4,Automatic,Front,4,Left wheel,Silver,4,11,7363.636363636364,HYUNDAI_Santa FE
20385,,MERCEDES-BENZ,G 230 2.2cdi,1987,Jeep,0,Diesel,2.2,243567,4,Manual,4x4,4,Left wheel,Black,0,38,6409.6578947368425,MERCEDES-BENZ_G 230 2.2cdi
11133,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179381,4,Automatic,Front,4,Left wheel,Black,12,11,16307.363636363636,TOYOTA_Camry
784,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,102397,4,Automatic,Front,4,Left wheel,Black,12,11,9308.818181818182,TOYOTA_Camry
16621,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,119379,6,Automatic,4x4,4,Left wheel,Silver,12,14,8527.07142857143,MERCEDES-BENZ_E 350
19130,1194.0,TOYOTA,Tacoma,2013,Sedan,1,Petrol,4.0,57554,6,Automatic,4x4,4,Left wheel,Silver,12,12,4796.166666666667,TOYOTA_Tacoma
99440,1156.0,FORD,Explorer,2017,Jeep,1,Petrol,2.3,44643,4,Automatic,Front,4,Left wheel,Black,4,8,5580.375,FORD_Explorer
14740,,MERCEDES-BENZ,S 500,2003,Sedan,1,LPG,5.0,22500,8,Tiptronic,Rear,4,Left wheel,White,12,22,1022.7272727272727,MERCEDES-BENZ_S 500
706,1091.0,FORD,Fusion,2016,Sedan,1,Petrol,2.5,135810,4,Automatic,Front,4,Left wheel,Grey,12,9,15090.0,FORD_Fusion
18817,609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,35058,4,Automatic,Front,4,Left wheel,White,12,7,5008.285714285715,TOYOTA_Camry
188,382.0,CHEVROLET,Volt,2017,Hatchback,1,Hybrid,1.5,125358,4,Automatic,Front,4,Left wheel,Grey,0,8,15669.75,CHEVROLET_Volt
52665,1017.0,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,2.0,113195,4,Automatic,Front,4,Left wheel,Blue,4,8,14149.375,HYUNDAI_Santa FE
46728,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,4.6,260771,8,Automatic,4x4,4,Left wheel,Black,0,15,17384.733333333334,LEXUS_GX 460
17249,900.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,2.4,68728,4,Automatic,Front,4,Left wheel,Red,0,10,6872.8,HYUNDAI_Sonata
470,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,3.5,229904,6,Automatic,4x4,4,Left wheel,Black,12,15,15326.933333333332,MERCEDES-BENZ_E 350
106627,,LEXUS,LX 570,2013,Jeep,1,Petrol,5.7,198600,8,Tiptronic,4x4,4,Left wheel,Black,12,12,16550.0,LEXUS_LX 570
18826,530.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.6,88694,4,Automatic,Front,4,Left wheel,Silver,4,12,7391.166666666667,HYUNDAI_Elantra
18189,,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,512000,4,Variator,Front,4,Left wheel,Silver,12,15,34133.333333333336,TOYOTA_Prius
9095,,HONDA,Hr-v,2000,Jeep,0,Petrol,1.6,181000,4,Variator,4x4,4,Right-hand drive,Silver,2,25,7240.0,HONDA_Hr-v
784,779.0,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,78670,4,Automatic,Front,4,Left wheel,Silver,12,12,6555.833333333333,TOYOTA_Camry
1019,917.0,BMW,X5,2013,Jeep,1,Diesel,3.0,137802,6,Automatic,4x4,4,Left wheel,Black,0,12,11483.5,BMW_X5
12083,862.0,HYUNDAI,H1,2011,Jeep,1,Diesel,2.5,43224,4,Automatic,Front,4,Left wheel,Blue,4,14,3087.4285714285716,HYUNDAI_H1
15053,528.0,FORD,Escape,2014,Jeep,0,Petrol,1.6,0,4,Automatic,4x4,4,Left wheel,Blue,0,11,0.0,FORD_Escape
314,2410.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,6.2,274771,8,Automatic,Rear,4,Left wheel,White,12,15,18318.066666666666,MERCEDES-BENZ_E 350
282,639.0,BMW,328,2014,Sedan,1,Petrol,2.0,181659,4,Automatic,4x4,4,Left wheel,Black,12,11,16514.454545454544,BMW_328
12544,1246.0,FORD,Escape,2008,Jeep,1,Hybrid,2.3,156000,4,Automatic,4x4,4,Left wheel,Green,6,17,9176.470588235294,FORD_Escape
1960,585.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,177590,4,Automatic,Front,4,Left wheel,Grey,12,12,14799.166666666666,HYUNDAI_Elantra
14897,1249.0,TOYOTA,RAV 4,2017,Jeep,1,Petrol,2.5,56893,4,Automatic,Front,4,Left wheel,Red,12,8,7111.625,TOYOTA_RAV 4
392,761.0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,267165,4,Automatic,Front,4,Left wheel,White,12,15,17811.0,TOYOTA_Prius
627,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,230696,6,Automatic,4x4,4,Left wheel,Black,12,14,16478.285714285714,MERCEDES-BENZ_E 350
3136,639.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,2.0,104085,4,Automatic,Front,4,Left wheel,Silver,12,11,9462.272727272728,HYUNDAI_Elantra
23433,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,88900,4,Automatic,Front,4,Left wheel,White,4,9,9877.777777777777,HYUNDAI_Sonata
